tonearm_spec_id,manufacturer,model_name,field_name,value_num,value_text,unit,raw_value_text,status,confidence,notes,source_name,source_url
563,Mayware,Formula 4 MK III/IV/V,null_point_inner_mm,63.5,,mm,around 63.5,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
564,Mayware,Formula 4 MK III/IV/V,null_point_outer_mm,,,mm,around 63.5,raw_only,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
562,Mayware,Formula 4 MK III/IV/V,null_points,,around 63.5,,around 63.5,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
561,Mayware,Formula 4 MK III/IV/V,offset_angle_deg,23.5,,deg,around 23.5,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
560,Mayware,Formula 4 MK III/IV/V,overhang_mm,17.0,,mm,around 17,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2628,Mayware,Formula 4 MK III/IV/V,product_lineage,,"Grouped Mayware row includes Formula IV, documented by mirrored original-manual support as the professional laboratory variable-mass silicone-damped pick-up arm in the Formula 4 family.",,Formula IV manual page,parsed,0.75,Manual-mirror support for grouped family member.,Mayware Formula IV,https://www.vinylengine.com/library/mayware/formula-iv.shtml
553,Mayware,Formula 4 Model PL S4/D,effective_length_mm,224.0,,mm,224,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
1542,Mayware,Formula 4 Model PL S4/D,null_alignment_type,,Other,,60.000 / 108.000 mm,derived,0.75,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 9.426 mm.,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
557,Mayware,Formula 4 Model PL S4/D,null_point_inner_mm,60.0,,mm,60/108,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
558,Mayware,Formula 4 Model PL S4/D,null_point_outer_mm,108.0,,mm,60/108,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
556,Mayware,Formula 4 Model PL S4/D,null_points,,60/108,,60/108,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
555,Mayware,Formula 4 Model PL S4/D,offset_angle_deg,22.023,,deg,22.023,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
554,Mayware,Formula 4 Model PL S4/D,overhang_mm,15.0,,mm,15,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2629,Mayware,Formula 4 Model PL S4/D,product_lineage,,Mayware Formula 4 Model PL S4/D belongs to the Formula 4 family documented by mirrored original-manual support for the Formula IV professional laboratory variable-mass silicone-damped arm.,,Formula IV manual page,parsed,0.65,Conservative family-lineage support for exact variant row.,Mayware Formula IV,https://www.vinylengine.com/library/mayware/formula-iv.shtml
1684,Michell,T2 Tonearm,arm_mount,,Three point arm mounting system,,brand new arm tube and the current three point arm mounting system,parsed,0.9,,Michell T2 tonearm official page,https://www.michellaudio.com/michell-t2-tonearm
1682,Michell,T2 Tonearm,effective_mass_g,11.0,,g,Effective mass - Low / 11g,parsed,0.95,,Michell T2 tonearm official page,https://www.michellaudio.com/michell-t2-tonearm
1683,Michell,T2 Tonearm,mounting_distance_mm,222.0,,mm,Mounting distance platter centre to arm hole centre 222mm,parsed,0.95,,Michell T2 tonearm official page,https://www.michellaudio.com/michell-t2-tonearm
1768,Michell,T2 Tonearm,null_alignment_type,,Unknown,,Unknown,derived,0.4,Defaulted because the current source set does not explicitly specify a null alignment family.,Michell T2 tonearm official page,https://www.michellaudio.com/michell-t2-tonearm
1687,Michell,T8 Tonearm,arm_mount,,Partner with Gyro model turntables,,Partner with Gyro model turntables,parsed,0.85,,Michell T8 tonearm official page,https://www.michellaudio.com/michell-t8-tonearm
1685,Michell,T8 Tonearm,effective_mass_g,11.0,,g,Effective mass - Low / 11g,parsed,0.95,,Michell T8 tonearm official page,https://www.michellaudio.com/michell-t8-tonearm
1686,Michell,T8 Tonearm,mounting_distance_mm,222.0,,mm,Mounting distance platter centre to arm hole centre 222mm,parsed,0.95,,Michell T8 tonearm official page,https://www.michellaudio.com/michell-t8-tonearm
1769,Michell,T8 Tonearm,null_alignment_type,,Unknown,,Unknown,derived,0.4,Defaulted because the current source set does not explicitly specify a null alignment family.,Michell T8 tonearm official page,https://www.michellaudio.com/michell-t8-tonearm
1690,Michell,TecnoArm 2,arm_mount,,Partner with Gyro and Orbe model turntables; Rega compatibility without VTA adjuster on double-brace models,,Partner with Gyro and Orbe model turntables; only compatible with Rega turntables that utilise Double brace technology if you do not use the VTA adjuster,parsed,0.85,,Michell TecnoArm 2 official page,https://www.michellaudio.com/michell-tecnoarm-2-tonearm
1688,Michell,TecnoArm 2,effective_mass_g,12.5,,g,Effective mass - Low / 12.5g,parsed,0.95,,Michell TecnoArm 2 official page,https://www.michellaudio.com/michell-tecnoarm-2-tonearm
1689,Michell,TecnoArm 2,mounting_distance_mm,222.0,,mm,Mounting distance platter centre to arm hole centre 222mm,parsed,0.95,,Michell TecnoArm 2 official page,https://www.michellaudio.com/michell-tecnoarm-2-tonearm
1770,Michell,TecnoArm 2,null_alignment_type,,Unknown,,Unknown,derived,0.4,Defaulted because the current source set does not explicitly specify a null alignment family.,Michell TecnoArm 2 official page,https://www.michellaudio.com/michell-tecnoarm-2-tonearm
2504,Micro,MA-202,cartridge_range_high_g,6.0,,g,4～6g,parsed,0.75,Historical Micro specification page lists supported cartridge self-weight up to 6 g without added weight.,MICRO MA-202の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-202.html
2503,Micro,MA-202,cartridge_range_low_g,4.0,,g,4～6g,parsed,0.75,Historical Micro specification page lists supported cartridge self-weight starting at 4 g.,MICRO MA-202の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-202.html
187,Micro,MA-202,effective_length_mm,237.0,,mm,237,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2500,Micro,MA-202,effective_length_mm,237.0,,mm,237mm,parsed,0.8,Historical Micro specification page lists effective length as 237 mm.,MICRO MA-202の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-202.html
1481,Micro,MA-202,null_alignment_type,,Other,,66.805 / 103.062 mm,derived,0.65,"Backfilled from derived null points using effective length, mounting distance/overhang, and offset angle; nearest-reference distance 13.983 mm.",MICRO MA-202の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-202.html
191,Micro,MA-202,null_point_inner_mm,58.0,,mm,58/118 (67/103),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
192,Micro,MA-202,null_point_outer_mm,118.0,,mm,58/118 (67/103),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
190,Micro,MA-202,null_points,,58/118 (67/103),,58/118 (67/103),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
189,Micro,MA-202,offset_angle_deg,21.833,,deg,21.833 (21),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2502,Micro,MA-202,offset_angle_deg,21.0,,deg,21゜,parsed,0.75,Historical Micro specification page lists offset angle as 21 degrees.,MICRO MA-202の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-202.html
188,Micro,MA-202,overhang_mm,15.0,,mm,15,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2501,Micro,MA-202,overhang_mm,15.0,,mm,15mm,parsed,0.8,Historical Micro specification page lists overhang as 15 mm.,MICRO MA-202の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-202.html
2509,Micro,MA-303,cartridge_range_high_g,12.0,,g,4～12g,parsed,0.75,Historical Micro specification page lists supported cartridge self-weight up to 12 g without sub-weight.,MICRO MA-303の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-303.html
2508,Micro,MA-303,cartridge_range_low_g,4.0,,g,4～12g,parsed,0.75,Historical Micro specification page lists supported cartridge self-weight starting at 4 g.,MICRO MA-303の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-303.html
193,Micro,MA-303,effective_length_mm,222.0,,mm,222,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2505,Micro,MA-303,effective_length_mm,222.0,,mm,222mm,parsed,0.8,Historical Micro specification page lists effective length as 222 mm.,MICRO MA-303の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-303.html
1482,Micro,MA-303,null_alignment_type,,Other,,67.762 / 94.964 mm,derived,0.65,"Backfilled from derived null points using effective length, mounting distance/overhang, and offset angle; nearest-reference distance 21.787 mm.",MICRO MA-303の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-303.html
197,Micro,MA-303,null_point_inner_mm,57.0,,mm,57/113 (54/120),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
198,Micro,MA-303,null_point_outer_mm,113.0,,mm,57/113 (54/120),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
196,Micro,MA-303,null_points,,57/113 (54/120),,57/113 (54/120),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
195,Micro,MA-303,offset_angle_deg,22.5,,deg,22.5 (23),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2507,Micro,MA-303,offset_angle_deg,21.5,,deg,21゜30,parsed,0.75,Historical Micro specification page lists offset angle as 21 degrees 30 minutes.,MICRO MA-303の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-303.html
194,Micro,MA-303,overhang_mm,15.0,,mm,15,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2506,Micro,MA-303,overhang_mm,15.0,,mm,15mm,parsed,0.8,Historical Micro specification page lists overhang as 15 mm.,MICRO MA-303の仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-303.html
205,Micro,"MA-505, MA-707, MAX-237, CF-1(dynamic)",effective_length_mm,237.0,,mm,237,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
1484,Micro,"MA-505, MA-707, MAX-237, CF-1(dynamic)",null_alignment_type,,Other,,58.000 / 118.000 mm,derived,0.75,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 2.396 mm.,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
209,Micro,"MA-505, MA-707, MAX-237, CF-1(dynamic)",null_point_inner_mm,58.0,,mm,58/118,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
210,Micro,"MA-505, MA-707, MAX-237, CF-1(dynamic)",null_point_outer_mm,118.0,,mm,58/118,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
208,Micro,"MA-505, MA-707, MAX-237, CF-1(dynamic)",null_points,,58/118,,58/118,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
207,Micro,"MA-505, MA-707, MAX-237, CF-1(dynamic)",offset_angle_deg,21.833,,deg,21.833（21°50'),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
206,Micro,"MA-505, MA-707, MAX-237, CF-1(dynamic)",overhang_mm,15.0,,mm,15,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2510,Micro,"MA-505, MA-707, MAX-237, CF-1(dynamic)",product_lineage,,"Grouped dynamic-arm row includes MA-505 documented by original Micro historical specifications at 237 mm effective length, 15 mm overhang, and 21°50' offset.",,MA-505:237mm / 15mm / 21゜50',parsed,0.7,Historical Micro specification page documents the MA-505 member represented inside this grouped dynamic-arm row.,MICRO MA-505/MA-505Lの仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-505.html
199,Micro,"MA-701, CF-2 (static)",effective_length_mm,237.0,,mm,237,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
1483,Micro,"MA-701, CF-2 (static)",null_alignment_type,,Other,,58.000 / 118.000 mm,derived,0.75,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 2.396 mm.,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
203,Micro,"MA-701, CF-2 (static)",null_point_inner_mm,58.0,,mm,58/118,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
204,Micro,"MA-701, CF-2 (static)",null_point_outer_mm,118.0,,mm,58/118,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
202,Micro,"MA-701, CF-2 (static)",null_points,,58/118,,58/118,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
201,Micro,"MA-701, CF-2 (static)",offset_angle_deg,21.833,,deg,21.833（21°50'),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
200,Micro,"MA-701, CF-2 (static)",overhang_mm,15.0,,mm,15,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2511,Micro,"MA-701, CF-2 (static)",product_lineage,,"Grouped static-arm row includes MA-701 documented as a low-mass straight tonearm with 237 mm effective length, 15 mm overhang, and 21°50' offset angle.",,MA-701:237 mm / 15 mm / 21°50',parsed,0.65,Historical brochure reproduction documents the MA-701 member represented inside this grouped static-arm row.,Micro Seiki MA-701,https://stereonomono.blogspot.com/2013/10/micro-seiki-ma-701.html
211,Micro,MAX-282 & MA-505L,effective_length_mm,282.0,,mm,282,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
1485,Micro,MAX-282 & MA-505L,null_alignment_type,,Other,,61.000 / 109.000 mm,derived,0.75,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 8.447 mm.,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
215,Micro,MAX-282 & MA-505L,null_point_inner_mm,61.0,,mm,61/109,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
216,Micro,MAX-282 & MA-505L,null_point_outer_mm,109.0,,mm,61/109,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
214,Micro,MAX-282 & MA-505L,null_points,,61/109,,61/109,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
213,Micro,MAX-282 & MA-505L,offset_angle_deg,17.5,,deg,17.5,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
212,Micro,MAX-282 & MA-505L,overhang_mm,12.0,,mm,12,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2512,Micro,MAX-282 & MA-505L,product_lineage,,"Grouped long-arm row includes MA-505L documented by original Micro historical specifications at 282 mm effective length, 12 mm overhang, and 17°30' offset.",,MA-505L:282mm / 12mm / 17゜30',parsed,0.7,Historical Micro specification page documents the MA-505L member represented inside this grouped long-arm row.,MICRO MA-505/MA-505Lの仕様 マイクロ,https://audio-heritage.jp/MICRO/etc/ma-505.html
2042,Micro Seiki,MA-505,anti_skating,,spring tension system regulated according to tracking force,,Anti-skating device: Spring tension system regulated according to tracking force,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2043,Micro Seiki,MA-505,arm_lifter,,built-in shock absorber for raising; slow return type; headshell turning mechanism installed,,Arm lifter: Built-in shock absorber for raising / Slow return type / Headshell turning mechanism installed,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2028,Micro Seiki,MA-505,arm_type,,dynamic balance type universal tone arm,,Model: Dynamic balance type universal tone arm,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2037,Micro Seiki,MA-505,cartridge_range_high_g,10.0,,g,Suitable cartridge weight: 4–10 g,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2038,Micro Seiki,MA-505,cartridge_range_high_with_subweight_g,,9.5-16 g,,Using sub-weight (large): 9.5–16 g,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2036,Micro Seiki,MA-505,cartridge_range_low_g,4.0,,g,Suitable cartridge weight: 4–10 g,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2047,Micro Seiki,MA-505,connector_type,,electroplated in hard metal,,Connector: Electroplated in hard metal,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2030,Micro Seiki,MA-505,effective_length_mm,237.0,,mm,"Working length: 237 mm (9-5/16"")",parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2046,Micro Seiki,MA-505,headshell_connector,,SME type 4P connector,,Head connector: SME type 4P connector,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2045,Micro Seiki,MA-505,headshell_weight_g,9.7,,g,Headshell weight: 9.7 g (0.34 oz),parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2035,Micro Seiki,MA-505,height_adjustment_by_lever_mm,6.0,,mm,"Height adjustment range achieved by lever operation: 6 mm (1/4"")",parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2034,Micro Seiki,MA-505,height_adjustment_range_mm,,42-86 mm,,Height adjustment range: 42–86 mm (measured from the motor board to the cartridge installation surface),parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2039,Micro Seiki,MA-505,horizontal_motion_sensitivity_mg,25.0,,mg,Horizontal movement sensitivity: 25 mg,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2048,Micro Seiki,MA-505,mount_hole_mm,28.0,,mm,"cut holes, using a drill, for the arm base (28 mm wide)",parsed,0.86,From installation page.,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2067,Micro Seiki,MA-505,null_alignment_type,,Other,,58.412 / 117.870 mm,derived,0.65,"Backfilled from derived null points using effective length, mounting distance/overhang, and offset angle; nearest-reference distance 1.965 mm.",Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2032,Micro Seiki,MA-505,offset_angle_deg,21.833,,deg,Offset angle: 21° 50′,parsed,0.86,Converted from degrees and minutes.,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2044,Micro Seiki,MA-505,output_cable,,low capacity 5P plug-in shielded cord (55 pF/m),,Output lead: Low capacity 5P plug in (55 pF/m) shielded cord,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2029,Micro Seiki,MA-505,overall_length_mm,322.0,,mm,"Total length: 322 mm (12-11/16"")",parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2031,Micro Seiki,MA-505,overhang_mm,15.0,,mm,"Overhang: 15 mm (19/32"")",parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2612,Micro Seiki,MA-505,product_lineage,,Micro Seiki MA-505 is documented by scanned original operating-manual support hosted on a third-party mirror.,,MA-505 original operating manual mirror,parsed,0.8,Official-manual support from original manufacturer manual scan.,Micro Seiki MA-505 original operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2033,Micro Seiki,MA-505,tracking_error_angle_deg,,less than 1.5°,,Angle of tracking error: Less than 1.5°,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
2041,Micro Seiki,MA-505,tracking_force_range_g,,0-3 g,,Tracking force regulation range: 0–3 g scale,parsed,0.86,,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww
